Geo,Year,D3bp04
1675.02,2019,1.70247543
1676.01,2019,1.725023444
1676.02,2019,1.711613503
1676.03,2019,1.85614375
1677,2019,0.327095245
1678,2019,4.920129541
1679,2019,4.916859297
1680,2019,0.451405238
1681,2019,3.181512143
1682.01,2019,4.837707244
1682.02,2019,3.043267131
1683,2019,4.939034511
1684,2019,4.833834036
1685,2019,2.886170032
1686,2019,2.807290378
1687,2019,1.508059428
1688.01,2019,4.51768792
1688.02,2019,2.990308025
1688.03,2019,2.991002963
1689.01,2019,4.932557306
1689.02,2019,2.992754393
1689.03,2019,2.99101855
1690.01,2019,3.336936982
1690.02,2019,2.935402861
1691,2019,5.187140545
1692,2019,1.040861549
1693,2019,1.085245398
1694,2019,15.18672906
1695,2019,16.84763068
1696,2019,10.48754077
1697,2019,20.23327635
1698,2019,17.75227775
1699,2019,17.54101089
1700,2019,1.702849463
1701,2019,0.900230214
1702,2019,0.703021681
1703,2019,20.77180679
1704.01,2019,8.281183991
1704.02,2019,8.112167417
1704.03,2019,8.019445942
1705,2019,13.50957389
1706,2019,16.28578438
1707,2019,12.88136097
1708,2019,6.823679576
1709,2019,3.211779488
1710,2019,3.208586784
1711,2019,0.203690709
1712,2019,1.109381397
1713,2019,0.500685436
1714,2019,0.506913646
1715,2019,4.739039922
1716,2019,2.416337434
1717,2019,4.604656325
1718,2019,2.408080685
1719,2019,3.218202219
1720,2019,1.060534793
1721,2019,1.06291049
1722,2019,1.080542502
1723,2019,0.596165288
1724,2019,5.371790389
1725.01,2019,0.53966199
1725.02,2019,0.538651617
1726.01,2019,0.664677868
1726.02,2019,0.7326006
1727,2019,5.257676762
1728.01,2019,2.030025016
1728.02,2019,2.361950276
1729.01,2019,5.290386201
1729.02,2019,5.261887999
1730.01,2019,1.22110782
1730.02,2019,2.341214271
1731.01,2019,29.51250138
1731.02,2019,29.57336611
1731.03,2019,28.93383925
1732,2019,11.12772365
1733,2019,9.31009543
1734,2019,2.946032507
1735,2019,8.235747025
1736,2019,35.14903693
1737,2019,15.51973505
1738,2019,3.135495805
1739.01,2019,10.12779581
1739.02,2019,78.23003711
1739.03,2019,57.33598512
1740,2019,11.59230783
1741.01,2019,9.671669119
1741.02,2019,9.903775189
1741.03,2019,9.893418947
1742.01,2019,8.8581601
1742.02,2019,8.97470814
1743,2019,8.965268414
1744.01,2019,1.971570703
1744.02,2019,2.317721736
1745,2019,2.135463555
1746,2019,1.993732256
1747,2019,8.969845753
1748,2019,25.13087709
1749,2019,7.951949862
1750.01,2019,10.48622787
1750.02,2019,9.714920187
1750.03,2019,10.67614936
1751,2019,39.87592305
1752.01,2019,45.19955464
1752.02,2019,89.21450582
1753.01,2019,7.93
1753.02,2019,8.053628379
1753.03,2019,7.964943874
1754.01,2019,7.760534738
1754.02,2019,38.07670242
1754.03,2019,36.61423621
1755,2019,18.83121328
1756,2019,1.869689462
1757,2019,8.621821216
1758,2019,3.766791938
1759,2019,4.170251708
1760,2019,5.549481906
1761,2019,13.81506219
1762,2019,7.943634471
1763,2019,0.783684612
1764,2019,1.992194365
1765,2019,1.891704226
1766,2019,3.120093067
1767,2019,10.12800288
1768,2019,12.04692979
1769,2019,8.776676417
1770.01,2019,1.755551457
1770.02,2019,2.043433312
1771,2019,0.688427621
1772,2019,3.439206085
1773,2019,1.892801811
1774,2019,1.732883841
1775,2019,2.898828855
1776,2019,2.558582526
1777,2019,0.064096677
1778,2019,6.166851583
1779,2019,13.0085994
1780,2019,1.374348167
1781,2019,1.69866942
1782,2019,1.682247849
1783,2019,1.820696073
1784,2019,1.126375232
1785,2019,5.867704679
1786,2019,11.42855877
1787,2019,11.5149817
1788,2019,2.17906517
1789,2019,3.962556055
1790,2019,19.57362313
1791,2019,7.930434322
1792,2019,3.759209684
1793.01,2019,8.1
1793.02,2019,8.099637861
1794,2019,5.541227586
1795,2019,13.56504718
1796.01,2019,6.510107779
1796.02,2019,15.94999706
1796.03,2019,12.0535678
1797.01,2019,16.89
1797.02,2019,16.97031889
1797.03,2019,16.38496496
1798.01,2019,13.81614786
1798.02,2019,18.00501489
1798.03,2019,2.837140828
1798.04,2019,2.342505122
1799,2019,3.595298047
1800.01,2019,8.12968844
1800.02,2019,18.0117679
1800.03,2019,5.463433678
1800.04,2019,2.171840533
1800.05,2019,2.441269223
1800.06,2019,6.445223702
1801,2019,3.930771462
1802,2019,25.76535654
1803,2019,9.022856365
1804,2019,8.634054238
1805,2019,20.4992373
1806,2019,18.84561727
1807,2019,10.42525129
1808,2019,8.948741201
1809,2019,11.91461964
1810,2019,18.57491114
1811,2019,3.069099125
1812,2019,10.23201261
1813,2019,10.44041644
1814.01,2019,4.087735516
1814.02,2019,11.52181338
1815,2019,24.50984866
1816,2019,9.378101007
1817.01,2019,4
1817.02,2019,3.97886785
1817.03,2019,4
1818,2019,9.077882796
1819,2019,12.45261357
1820,2019,10.33224653
1821,2019,18.83875397
1822,2019,9.97908882
1823,2019,18.86584634
1824,2019,19.19644959
1825,2019,9.567174199
1826,2019,2.824377152
1827,2019,10.49779704
1828,2019,2.335313504
1829,2019,2.345887202
1830,2019,9.293950359
1831,2019,5.867661101
1832.01,2019,4.633688519
1832.02,2019,6.200228728
1832.03,2019,6.686784663
1833.01,2019,1.211984066
1833.02,2019,1.209741364
1833.03,2019,1.184392472
1834,2019,1.211611163
1835,2019,1.212307074
1836,2019,5.075829107
1837,2019,3.399761163
1838.01,2019,3.239623822
1838.02,2019,3.406665508
1839,2019,7.029226323
1840,2019,3.414804153
1841.01,2019,7.004537911
1841.02,2019,6.946330231
1841.03,2019,7.235971886
1841.04,2019,7.038986559
1842.01,2019,7.27
1842.02,2019,7.27
1843.01,2019,7.269405911
1843.02,2019,7.272754984
1844,2019,7.27
1845.01,2019,7.06959234
1845.02,2019,7.038991333
1845.03,2019,7.27
1846.01,2019,7.037207076
1846.02,2019,7.27
1847.01,2019,0.022314049
1847.02,2019,0.039653683
1848.01,2019,11.3396974
1848.02,2019,4.503704497
1849.01,2019,7.294445871
1849.02,2019,5.249582745
1850,2019,16.23754792
1851.01,2019,8.581148455
1851.02,2019,8.683716824
1852.01,2019,8.766279132
1852.02,2019,9.438444891
1853.01,2019,8.275350235
1853.02,2019,8.241328278
1854.01,2019,8.352504886
1854.02,2019,8.457901098
1855,2019,7.271613404
1856,2019,26.43742943
1857,2019,26.37724517
1858,2019,6.925357858
1859,2019,7.160273752
1860,2019,20.2354429
1861,2019,10.42092685
1862,2019,23.97177775
1863,2019,10.22377663
1864,2019,14.02930726
1865.01,2019,12.31888526
1865.02,2019,12.59222564
1865.03,2019,14.03076935
1865.04,2019,14.03076935
1866.01,2019,22.63611858
1866.02,2019,72.51783851
1866.03,2019,1.464881691
1867.01,2019,1.011495895
1867.02,2019,0
1868.01,2019,3.400027336
1868.02,2019,3.339257814
1868.03,2019,3.413321457
1869.01,2019,0.070965387
1869.02,2019,0.544603568
1870,2019,0.183812006
1871,2019,2.993571748
1872,2019,1.797082084
1873,2019,25.81474742
1874,2019,20.56771306
1875,2019,7.932238741
1876,2019,13.55349797
1877,2019,3.350315399
1878,2019,13.08700836
1879,2019,18.61894484
1880,2019,3.559249882
1881,2019,10.60511635
1882,2019,0.801917637
1883,2019,6.592393265
1884,2019,3.227959335
1885,2019,0.009093379
1886,2019,1.099171293
1887,2019,0.081243206
1888,2019,1.211425653
1889,2019,1.243166521
1890,2019,1.035602411
1891,2019,6.119643315
1892,2019,3.478196088
1893,2019,0.987200257
1894,2019,0.985173407
1895,2019,0.992013436
1896,2019,0.937831978
1897,2019,0.31460074
1898,2019,0.93726815
1899,2019,0.218292088
1900,2019,0.642704377
1901.01,2019,5.71
1901.02,2019,5.71
1901.03,2019,5.71
1902,2019,0.313041865
1903,2019,0.359775703
1904,2019,5.71
1905,2019,20.14543266
1906.01,2019,17.14547359
1906.02,2019,14.6415297
1907,2019,13.59961764
1908,2019,17.60006152
1909,2019,10.23320326
1910,2019,2.330084994
1911,2019,2.354384443
1912,2019,2.60151749
1913,2019,7.668913012
1914,2019,4.618801164
1915,2019,6.227088287
1916,2019,8.65715609
1917,2019,10.70383556
1918,2019,19.78020472
1919,2019,9.942266697
1920,2019,24.63894702
1921,2019,5.890572839
1922,2019,1.617850991
1923,2019,7.22717935
1924,2019,7.827804974
1925,2019,6.890148665
1926,2019,6.854903274
1927,2019,4.914271067
1928,2019,4.367352679
1929,2019,17.11891996
1930,2019,17.20144742
1931,2019,6.483925508
1932,2019,23.86092882
1933,2019,16.17778909
1934,2019,17.53988114
1935,2019,30.25246702
1936,2019,30.68943809
1937,2019,17.77261971
1938,2019,19.91336221
1939,2019,17.90164186
1940,2019,15.85996524
1941,2019,54.05354412
1942,2019,9.007321343
1943.01,2019,10.15488712
1943.02,2019,10.47010235
1943.03,2019,9.593810072
1944.01,2019,5.596254903
1944.02,2019,3.353268749
1944.03,2019,3.035537422
1944.04,2019,6.011129122
1944.05,2019,6.19898283
1944.06,2019,2.430389415
1945.01,2019,11.57331931
1945.02,2019,11.6123975
1945.03,2019,8.163168568
1946,2019,5.365173073
1947,2019,8.745719475
1948,2019,8.21835694
1949,2019,8.499389228
1950,2019,8.91806708
1951,2019,13.45731815
1952,2019,6.140630341
1953,2019,10.57512329
1954,2019,15.23997578
1955,2019,1.570045179
1956,2019,1.737722652
1957,2019,14.52334116
1958,2019,42.33749781
1959,2019,5.054617212
1960,2019,7.421831446
1961,2019,12.89387744
1962,2019,25.27732987
1963,2019,24.61916071
1964,2019,0.606614193
1965,2019,6.702412245
1966.01,2019,7.794745973
1966.02,2019,8.503252734
1967,2019,10.31859448
1968.01,2019,0.260693673
1968.02,2019,0.1467725
1969.01,2019,4.596820833
1969.02,2019,4.628177575
1970,2019,4.454773571
1971,2019,4.802651583
1972.01,2019,1.665305505
1972.02,2019,1.684129529
1972.03,2019,35.55100424
1972.04,2019,12.94581758
1973.01,2019,4.758743231
1973.02,2019,4.639785454
1973.03,2019,4.602974433
1973.04,2019,4.606184619
1974,2019,11.31119011
1975,2019,7.610804276
1976,2019,11.06040303
1977,2019,6.650294851
1978,2019,9.251240938
1979,2019,9.841247428
1980,2019,9.606569427
1981,2019,7.299427662
1982,2019,3.718834446
1983,2019,7.757699274
1984,2019,16.70675876
1985,2019,8.457644084
1986,2019,20.09979593
1987,2019,14.38093167
1988,2019,4.759688539
1989.01,2019,20.677368
1989.02,2019,18.21784399
1989.03,2019,18.45755291
1990,2019,16.96008501
1991,2019,17.14282876
1992,2019,12.26390196
1993,2019,2.452831082
1994,2019,6.14
1995,2019,9.458268825
1996,2019,2.425243952
1997,2019,10.25552657
1998,2019,7.540566704
1999,2019,7.894238921
2000,2019,9.685828261
2001,2019,9.976969707
2002,2019,20.37770509
2003,2019,14.25927165
2004,2019,10.15398687
2005,2019,8.049740404
2006.01,2019,5.990160664
2006.02,2019,5.990160664
2007,2019,6.630945672
2008,2019,10.77483273
2009,2019,9.125119205
2010,2019,16.04809892
2011,2019,9.453749705
2012.01,2019,26.18742407
2012.02,2019,24.19235197
2013.01,2019,8.029445283
2013.02,2019,9.395930187
2014,2019,27.44452453
2015,2019,22.46325044
2016,2019,22.45855962
2017,2019,22.15159843
2018.01,2019,4.600165606
2018.02,2019,4.600165606
2018.03,2019,4.603043495
2019,2019,21.8170718
2020,2019,9.651057572
2021,2019,7.176886461
2022,2019,5.286177868
2023,2019,11.14407009
2024,2019,3.260000102
2025.01,2019,3.421128802
2025.02,2019,4.043874508
2025.03,2019,3.26
2026,2019,10.75000256
2027,2019,10.37997852
2028,2019,10.75000256
2029,2019,15.55072326
2030,2019,16.03640857
2031,2019,8.736579457
2032,2019,9.625477352
2033,2019,16.49376801
2034,2019,9.719166518
2035,2019,20.39585644
2036.01,2019,1.006370351
2036.02,2019,1.885418774
2036.03,2019,0.902331634
2037,2019,12.6286774
2038,2019,26.74568726
2039,2019,22.78748044
2040,2019,14.01023926
2041,2019,4.001020584
2042,2019,1.630927085
2043,2019,7.495775802
2044.01,2019,9.378836928
2044.02,2019,2.930831853
2045,2019,3.64426909
2046,2019,9.390785285
2047.01,2019,7.676307077
2047.02,2019,9.188264913
2048,2019,3.065079617
2049,2019,6.301679324
2050,2019,11.24659671
2051,2019,21.14387979
2052,2019,7.894368345
2053,2019,10.27844684
2054,2019,6.810253577
2055,2019,12.21544334
2056,2019,13.70162547
2057,2019,9.450515439
2058,2019,14.70302931
2059,2019,9.413259096
2060,2019,5.620272932
2061.01,2019,13.76160176
2061.02,2019,14.41244786
2062.01,2019,2.482860454
2062.02,2019,3.286582118
2062.03,2019,6.056986181
2063.01,2019,5.956963931
2063.02,2019,14.58407101
2064,2019,0.267615726
2065,2019,18.78370177
2066.01,2019,13.4055702
2066.02,2019,13.17095882
2067,2019,12.57251675
2068,2019,12.51785963
2069.01,2019,6.338892399
2069.02,2019,9.547140973
2070,2019,8.004650363
2071,2019,4.529384326
2072,2019,8.222055717
2073.01,2019,14.9459583
2073.02,2019,14.59433334
2073.03,2019,6.723830388
2074.01,2019,14.04575498
2074.02,2019,8.288487215
2075.01,2019,20.92
2075.02,2019,36.92606022
2076.01,2019,21.49487587
2076.02,2019,32.43039203
2076.03,2019,20.92
2077,2019,10.29491251
2078,2019,1.128830151
2079.01,2019,10.47626397
2079.02,2019,7.854842967
2080.01,2019,9.074419173
2080.02,2019,9.946535152
2080.03,2019,7.940328443
2080.04,2019,9.887431462
2081,2019,23.05301628
2082,2019,29.70094297
2083,2019,10.6236523
2084,2019,18.6962348
2085.01,2019,14.2412226
2085.02,2019,12.39007991
2086.01,2019,10.67657023
2086.02,2019,10.41700328
2086.03,2019,10.23346173
2087,2019,10.42530142
2088,2019,7.188786897
2089.01,2019,3.508217772
2089.02,2019,3.520658761
2089.03,2019,18.0654875
2089.04,2019,10.46484715
2090,2019,2.883798307
2091,2019,0.710856513
2092,2019,0.878872048
2093,2019,0.810228053
2094,2019,0.558077234
2095,2019,0.568833365
2096.01,2019,3.619763453
2096.02,2019,3.268164643
2097,2019,6.520100862
2098,2019,7.745988405
2099.01,2019,1.640749075
2099.02,2019,1.954262119
2100,2019,1.417480238
2101,2019,8.960659909
2102,2019,2.953336014
2103,2019,1.463758424
2104,2019,1.455128466
2105,2019,1.465689298
2106,2019,11.72406432
2107,2019,9.793667304
2108,2019,6.069568633
2109,2019,1.526514364
2110,2019,5.891966557
2111.01,2019,5.734632685
2111.02,2019,0.952505819
2112.01,2019,0.919325787
2112.02,2019,0.885706158
2112.03,2019,0.885706158
2112.04,2019,0.890426483
2112.05,2019,0.04144465
2112.06,2019,0.857724229
2113,2019,7.050702083
2114.01,2019,6.549602318
2114.02,2019,8.671373413
2114.03,2019,13.44734838
2115.01,2019,16.87405259
2115.02,2019,14.82709345
2116.01,2019,5.836928739
2116.02,2019,5.916809788
2117.01,2019,5.916808403
2117.02,2019,6.886589974
2118,2019,3.930037144
2119,2019,3.716357105
2120,2019,3.883472611
2121,2019,3.524330816
2122,2019,3.85926367
2123,2019,0.275701953
2124,2019,0.152951258
2125,2019,10.05822534
2126,2019,4.31988423
2127,2019,4.84278801
2128,2019,10.51691785
2129,2019,7.470425019
2130,2019,6.355999269
2131,2019,8.347973246
2132,2019,5.35468092
2133,2019,4.377466096
2134,2019,4.075932347
2135,2019,16.15063362
2136,2019,13.21463094
2137,2019,7.171442982
2138,2019,13.85518608
2139,2019,7.044040511
2140,2019,17.40870987
2141,2019,9.813209029
2142,2019,10.77774442
2143,2019,8.302159884
2144,2019,13.46633773
2145,2019,6.399096053
2146,2019,6.895165398
2147,2019,18.36589547
2148,2019,7.679282499
2149,2019,1.642234124
2150,2019,7.603862523
2151,2019,1.723549523
2152,2019,0.004133569
2153,2019,0.335643733
2154,2019,0.328189357
2155,2019,0.077746415
2156,2019,0.194850951
2157,2019,0.183120653
2158,2019,0.009009198
2159,2019,0.100729658
1611,2045,2.435011818
1612,2045,0.007416255
1613,2045,12.1378698
1614,2045,27.32659384
1615,2045,0.155041354
1616,2045,0.10965852
1617,2045,0.426591521
1618,2045,21.71759499
1619,2045,0.565001039
1620,2045,0.549822538
1621,2045,2.24680294
1622,2045,0.491352931
1623,2045,2.413358357
1624,2045,2.172390242
1625,2045,2.158904139
1626,2045,2.303177298
1627,2045,2.911775658
1628.01,2045,12.13537142
1628.02,2045,12.16667188
1628.03,2045,12.10511868
1629,2045,7.603027567
1630.01,2045,28.81270177
1630.02,2045,44.07997349
1631,2045,43.52720988
1632.01,2045,26.15052686
1632.02,2045,38.85672241
1632.03,2045,21.4817212
1632.04,2045,13.86202646
1633,2045,3.374568295
1634,2045,13.95073951
1635,2045,9.573722659
1636,2045,5.275534747
1637,2045,30.22252396
1638.01,2045,61.81354648
1638.02,2045,28.10192637
1639.01,2045,22.09147896
1639.02,2045,25.138376
1640,2045,1.773632015
1641,2045,1.869147679
1642,2045,6.34739575
1643,2045,5.596414973
1644,2045,9.826959753
1645,2045,25.43216098
1646,2045,45.2972711
1647.01,2045,31.05337341
1647.02,2045,47.49800334
1648,2045,43.08477145
1649,2045,14.93182588
1650,2045,0.277416746
1651,2045,9.134033711
1652.01,2045,11.9855956
1652.02,2045,18.30530453
1653,2045,4.196433455
1654.01,2045,9.233933466
1654.02,2045,9.04300314
1655,2045,37.34972954
1656,2045,26.1329661
1657,2045,16.80226958
1658,2045,52.77759696
1659,2045,8.73146684
1660,2045,31.35760477
1661,2045,5.81373941
1662.01,2045,25.21770746
1662.02,2045,35.29639532
1662.03,2045,5.006142648
1663,2045,25.87628646
1664,2045,15.85165762
1665.01,2045,14.65491415
1665.02,2045,6.747103999
1666,2045,6.884445144
1667,2045,10.41945352
1668,2045,6.924927734
1669,2045,0.161622934
1670,2045,5.448648034
1671,2045,10.96034341
1672.01,2045,14.25863165
1672.02,2045,14.09392413
1673.01,2045,1.073762661
1673.02,2045,2.904099152
1673.03,2045,2.802763674
1674,2045,13.91622477
1675.01,2045,2.661081822
1675.02,2045,2.553713145
1676.01,2045,2.587535167
1676.02,2045,2.567420255
1676.03,2045,2.784215625
1677,2045,0.490642868
1678,2045,7.380194311
1679,2045,7.375288946
1680,2045,0.677107857
1681,2045,4.772268215
1682.01,2045,7.256560866
1682.02,2045,4.564900697
1683,2045,7.408551767
1684,2045,7.250751054
1685,2045,4.329255047
1686,2045,4.210935568
1687,2045,2.262089142
1688.01,2045,6.77653188
1688.02,2045,4.485462038
1688.03,2045,4.486504444
1689.01,2045,7.398835959
1689.02,2045,4.48913159
1689.03,2045,4.486527825
1690.01,2045,5.005405473
1690.02,2045,4.403104291
1691,2045,7.780710818
1692,2045,1.561292323
1693,2045,1.627868097
1694,2045,22.78009359
1695,2045,25.27144602
1696,2045,15.73131115
1697,2045,30.34991453
1698,2045,26.62841663
1699,2045,26.31151634
1700,2045,2.554274194
1701,2045,1.350345321
1702,2045,1.054532522
1703,2045,31.15771019
1704.01,2045,12.42177599
1704.02,2045,12.16825113
1704.03,2045,12.02916891
1705,2045,20.26436083
1706,2045,24.42867657
1707,2045,19.32204146
1708,2045,10.23551936
1709,2045,4.817669232
1710,2045,4.812880176
1711,2045,0.305536064
1712,2045,1.664072095
1713,2045,0.751028154
1714,2045,0.760370468
1715,2045,7.108559883
1716,2045,3.624506151
1717,2045,6.906984488
1718,2045,3.612121027
1719,2045,4.827303328
1720,2045,1.59080219
1721,2045,1.594365735
1722,2045,1.620813754
1723,2045,0.894247933
1724,2045,8.057685584
1725.01,2045,0.809492986
1725.02,2045,0.807977425
1726.01,2045,0.997016801
1726.02,2045,1.098900901
1727,2045,7.886515144
1728.01,2045,3.045037525
1728.02,2045,3.542925415
1729.01,2045,7.935579302
1729.02,2045,7.892831998
1730.01,2045,1.831661729
1730.02,2045,3.511821407
1731.01,2045,44.26875207
1731.02,2045,44.36004916
1731.03,2045,43.40075887
1732,2045,16.69158547
1733,2045,13.96514314
1734,2045,4.41904876
1735,2045,12.35362054
1736,2045,52.7235554
1737,2045,23.27960258
1738,2045,4.703243707
1739.01,2045,15.19169371
1739.02,2045,117.3450557
1739.03,2045,86.00397768
1740,2045,17.38846175
1741.01,2045,14.50750368
1741.02,2045,14.85566278
1741.03,2045,14.84012842
1742.01,2045,13.28724015
1742.02,2045,13.46206221
1743,2045,13.44790262
1744.01,2045,2.957356054
1744.02,2045,3.476582604
1745,2045,3.203195332
1746,2045,2.990598384
1747,2045,13.45476863
1748,2045,37.69631563
1749,2045,11.92792479
1750.01,2045,15.72934181
1750.02,2045,14.57238028
1750.03,2045,16.01422404
1751,2045,59.81388458
1752.01,2045,67.79933196
1752.02,2045,133.8217587
1753.01,2045,11.895
1753.02,2045,12.08044257
1753.03,2045,11.94741581
1754.01,2045,11.64080211
1754.02,2045,57.11505363
1754.03,2045,54.92135431
1755,2045,28.24681993
1756,2045,2.804534193
1757,2045,12.93273182
1758,2045,5.650187907
1759,2045,6.255377562
1760,2045,8.324222859
1761,2045,20.72259329
1762,2045,11.91545171
1763,2045,1.175526918
1764,2045,2.988291548
1765,2045,2.837556338
1766,2045,4.680139601
1767,2045,15.19200431
1768,2045,18.07039469
1769,2045,13.16501463
1770.01,2045,2.633327185
1770.02,2045,3.065149969
1771,2045,1.032641431
1772,2045,5.158809127
1773,2045,2.839202717
1774,2045,2.599325762
1775,2045,4.348243283
1776,2045,3.837873789
1777,2045,0.096145015
1778,2045,9.250277374
1779,2045,19.5128991
1780,2045,2.06152225
1781,2045,2.54800413
1782,2045,2.523371773
1783,2045,2.731044109
1784,2045,1.689562849
1785,2045,8.801557019
1786,2045,17.14283815
1787,2045,17.27247256
1788,2045,3.268597755
1789,2045,5.943834083
1790,2045,29.36043469
1791,2045,11.89565148
1792,2045,5.638814526
1793.01,2045,12.15
1793.02,2045,12.14945679
1794,2045,8.311841379
1795,2045,20.34757077
1796.01,2045,9.765161668
1796.02,2045,23.92499559
1796.03,2045,18.0803517
1797.01,2045,25.335
1797.02,2045,25.45547834
1797.03,2045,24.57744743
1798.01,2045,20.72422179
1798.02,2045,27.00752233
1798.03,2045,4.255711242
1798.04,2045,3.513757683
1799,2045,5.39294707
1800.01,2045,12.19453266
1800.02,2045,27.01765184
1800.03,2045,8.195150516
1800.04,2045,3.2577608
1800.05,2045,3.661903835
1800.06,2045,9.667835554
1801,2045,5.896157193
1802,2045,38.64803482
1803,2045,13.53428455
1804,2045,12.95108136
1805,2045,30.74885594
1806,2045,28.26842591
1807,2045,15.63787694
1808,2045,13.4231118
1809,2045,17.87192947
1810,2045,27.86236671
1811,2045,4.603648687
1812,2045,15.34801892
1813,2045,15.66062466
1814.01,2045,6.131603274
1814.02,2045,17.28272007
1815,2045,36.76477299
1816,2045,14.06715151
1817.01,2045,6
1817.02,2045,5.968301775
1817.03,2045,6
1818,2045,13.61682419
1819,2045,18.67892035
1820,2045,15.4983698
1821,2045,28.25813096
1822,2045,14.96863323
1823,2045,28.29876951
1824,2045,28.79467438
1825,2045,14.3507613
1826,2045,4.236565728
1827,2045,15.74669557
1828,2045,3.502970255
1829,2045,3.518830802
1830,2045,13.94092554
1831,2045,8.801491652
1832.01,2045,6.950532779
1832.02,2045,9.300343093
1832.03,2045,10.03017699
1833.01,2045,1.817976099
1833.02,2045,1.814612045
1833.03,2045,1.776588708
1834,2045,1.817416745
1835,2045,1.81846061
1836,2045,7.61374366
1837,2045,5.099641744
1838.01,2045,4.859435734
1838.02,2045,5.109998263
1839,2045,10.54383948
1840,2045,5.122206229
1841.01,2045,10.50680687
1841.02,2045,10.41949535
1841.03,2045,10.85395783
1841.04,2045,10.55847984
1842.01,2045,10.905
1842.02,2045,10.905
1843.01,2045,10.90410887
1843.02,2045,10.90913248
1844,2045,10.905
1845.01,2045,10.60438851
1845.02,2045,10.558487
1845.03,2045,10.905
1846.01,2045,10.55581061
1846.02,2045,10.905
1847.01,2045,0.033471073
1847.02,2045,0.059480524
1848.01,2045,17.00954611
1848.02,2045,6.755556745
1849.01,2045,10.94166881
1849.02,2045,7.874374117
1850,2045,24.35632187
1851.01,2045,12.87172268
1851.02,2045,13.02557524
1852.01,2045,13.1494187
1852.02,2045,14.15766734
1853.01,2045,12.41302535
1853.02,2045,12.36199242
1854.01,2045,12.52875733
1854.02,2045,12.68685165
1855,2045,10.90742011
1856,2045,39.65614414
1857,2045,39.56586775
1858,2045,10.38803679
1859,2045,10.74041063
1860,2045,30.35316434
1861,2045,15.63139027
1862,2045,35.95766663
1863,2045,15.33566494
1864,2045,21.04396088
1865.01,2045,18.47832789
1865.02,2045,18.88833846
1865.03,2045,21.04615403
1865.04,2045,21.04615403
1866.01,2045,33.95417787
1866.02,2045,108.7767578
1866.03,2045,2.197322537
1867.01,2045,1.517243843
1867.02,2045,0
1868.01,2045,5.100041003
1868.02,2045,5.008886721
1868.03,2045,5.119982186
1869.01,2045,0.10644808
1869.02,2045,0.816905352
1870,2045,0.275718009
1871,2045,4.490357622
1872,2045,2.695623126
1873,2045,38.72212112
1874,2045,30.85156959
1875,2045,11.89835811
1876,2045,20.33024695
1877,2045,5.025473098
1878,2045,19.63051253
1879,2045,27.92841727
1880,2045,5.338874823
1881,2045,15.90767453
1882,2045,1.202876456
1883,2045,9.888589898
1884,2045,4.841939003
1885,2045,0.013640069
1886,2045,1.648756939
1887,2045,0.121864809
1888,2045,1.817138479
1889,2045,1.864749781
1890,2045,1.553403617
1891,2045,9.179464972
1892,2045,5.217294131
1893,2045,1.480800385
1894,2045,1.477760111
1895,2045,1.488020154
1896,2045,1.406747967
1897,2045,0.471901111
1898,2045,1.405902225
1899,2045,0.327438132
1900,2045,0.964056566
1901.01,2045,8.565
1901.02,2045,8.565
1901.03,2045,8.565
1902,2045,0.469562797
